"Fecha/Hora","Valor"
"2025-09-19T08:04:41","158.5"
"2025-09-19T08:04:56","158.53"
"2025-09-19T08:05:11","158.51"
"2025-09-19T08:05:26","158.51"
"2025-09-19T08:05:41","158.53"
"2025-09-19T08:05:56","158.51"
"2025-09-19T08:06:12","158.53"
"2025-09-19T08:06:27","158.55"
"2025-09-19T08:06:42","158.51"
"2025-09-19T08:06:57","158.51"
"2025-09-19T08:07:12","158.55"
"2025-09-19T08:07:27","158.53"
"2025-09-19T08:07:42","158.53"
"2025-09-19T08:07:58","158.5"
"2025-09-19T08:08:13","158.53"
"2025-09-19T08:08:28","158.51"
"2025-09-19T08:08:43","158.5"
"2025-09-19T08:08:58","158.51"
"2025-09-19T08:09:13","158.5"
"2025-09-19T08:09:28","158.53"
"2025-09-19T08:09:44","158.53"
"2025-09-19T08:09:59","158.51"
"2025-09-19T08:10:14","158.5"
"2025-09-19T08:10:29","158.51"
"2025-09-19T08:10:44","158.5"
"2025-09-19T08:10:59","158.5"
"2025-09-19T08:11:14","158.51"
"2025-09-19T08:11:30","158.51"
"2025-09-19T08:11:45","158.53"
"2025-09-19T08:12:00","158.53"
"2025-09-19T08:12:15","158.53"
"2025-09-19T08:12:30","158.53"
"2025-09-19T08:12:45","158.55"
"2025-09-19T08:13:00","158.53"
"2025-09-19T08:13:15","158.56"
"2025-09-19T08:13:30","158.53"
"2025-09-19T08:13:45","158.53"
"2025-09-19T08:14:00","158.53"
"2025-09-19T08:14:15","158.56"
"2025-09-19T08:14:30","158.53"
"2025-09-19T08:14:46","158.53"
"2025-09-19T08:15:01","158.55"
"2025-09-19T08:15:16","158.51"
"2025-09-19T08:15:31","158.53"
"2025-09-19T08:15:46","158.56"
"2025-09-19T08:16:01","158.55"
"2025-09-19T08:16:16","158.56"
"2025-09-19T08:16:32","158.58"
"2025-09-19T08:16:47","158.56"
"2025-09-19T08:17:02","158.56"
"2025-09-19T08:17:17","158.61"
"2025-09-19T08:17:32","158.6"
"2025-09-19T08:17:47","158.61"
"2025-09-19T08:18:02","158.6"
"2025-09-19T08:18:18","158.6"
"2025-09-19T08:18:33","158.61"
"2025-09-19T08:18:48","158.61"
"2025-09-19T08:19:03","158.61"
"2025-09-19T08:19:18","158.6"
"2025-09-19T08:19:33","158.63"
"2025-09-19T08:19:48","158.63"
"2025-09-19T08:20:03","158.63"
"2025-09-19T08:20:18","158.61"
"2025-09-19T08:20:34","158.61"
"2025-09-19T08:20:49","158.61"
"2025-09-19T08:21:04","158.61"
"2025-09-19T08:21:19","158.63"
"2025-09-19T08:21:34","158.61"
"2025-09-19T08:21:49","158.6"
"2025-09-19T08:22:04","158.63"
"2025-09-19T08:22:20","158.61"
"2025-09-19T08:22:35","158.61"
"2025-09-19T08:22:50","158.61"
"2025-09-19T08:23:05","158.63"
"2025-09-19T08:23:20","158.61"
"2025-09-19T08:23:35","158.63"
"2025-09-19T08:23:50","158.6"
"2025-09-19T08:24:06","158.58"
"2025-09-19T08:24:21","158.6"
"2025-09-19T08:24:36","158.6"
"2025-09-19T08:24:51","158.6"
"2025-09-19T08:25:06","158.6"
"2025-09-19T08:25:21","158.6"
"2025-09-19T08:25:36","158.58"
"2025-09-19T08:25:52","158.58"
"2025-09-19T08:26:07","158.6"
"2025-09-19T08:26:22","158.56"
"2025-09-19T08:26:37","158.56"
"2025-09-19T08:26:52","158.6"
"2025-09-19T08:27:07","158.6"
"2025-09-19T08:27:22","158.56"
"2025-09-19T08:27:38","158.56"
"2025-09-19T08:27:53","158.56"
"2025-09-19T08:28:08","158.58"
"2025-09-19T08:28:23","158.58"
"2025-09-19T08:28:38","158.58"
"2025-09-19T08:28:53","158.58"
"2025-09-19T08:29:08","158.56"
"2025-09-19T08:29:24","158.55"
"2025-09-19T08:29:39","158.58"
"2025-09-19T08:29:54","158.58"
"2025-09-19T08:30:09","158.58"
"2025-09-19T08:30:24","158.58"
"2025-09-19T08:30:39","158.55"
"2025-09-19T08:30:54","158.58"
"2025-09-19T08:31:10","158.58"
"2025-09-19T08:31:25","158.58"
"2025-09-19T08:31:40","158.56"
"2025-09-19T08:31:55","158.56"
"2025-09-19T08:32:10","158.58"
"2025-09-19T08:32:25","158.58"
"2025-09-19T08:32:40","158.56"
"2025-09-19T08:32:56","158.58"
"2025-09-19T08:33:11","158.58"
"2025-09-19T08:33:26","158.58"
"2025-09-19T08:33:41","158.6"
"2025-09-19T08:33:56","158.6"
"2025-09-19T08:34:11","158.6"
"2025-09-19T08:34:26","158.63"
"2025-09-19T08:34:42","158.6"
"2025-09-19T08:34:57","158.58"
"2025-09-19T08:35:12","158.6"
"2025-09-19T08:35:27","158.6"
"2025-09-19T08:35:42","158.58"
"2025-09-19T08:35:57","158.58"
"2025-09-19T08:36:12","158.6"
"2025-09-19T08:36:28","158.55"
"2025-09-19T08:36:43","158.6"
"2025-09-19T08:36:58","158.58"
"2025-09-19T08:37:13","158.58"
"2025-09-19T08:37:28","158.56"
"2025-09-19T08:37:43","158.6"
"2025-09-19T08:37:58","158.56"
"2025-09-19T08:38:14","158.56"
"2025-09-19T08:38:29","158.56"
"2025-09-19T08:38:44","158.61"
"2025-09-19T08:38:59","158.56"
"2025-09-19T08:39:14","158.6"
"2025-09-19T08:39:29","158.58"
"2025-09-19T08:39:44","158.56"
"2025-09-19T08:40:00","158.6"
"2025-09-19T08:40:15","158.6"
"2025-09-19T08:40:30","158.58"
"2025-09-19T08:40:45","158.58"
"2025-09-19T08:41:00","158.58"
"2025-09-19T08:41:15","158.56"
"2025-09-19T08:41:30","158.55"
"2025-09-19T08:41:46","158.58"
"2025-09-19T08:42:01","158.56"
"2025-09-19T08:42:16","158.6"
"2025-09-19T08:42:31","158.6"
"2025-09-19T08:42:46","158.58"
"2025-09-19T08:43:01","158.58"
"2025-09-19T08:43:16","158.58"
"2025-09-19T08:43:32","158.58"
"2025-09-19T08:43:47","158.56"
"2025-09-19T08:44:02","158.58"
"2025-09-19T08:44:17","158.56"
"2025-09-19T08:44:32","158.6"
"2025-09-19T08:44:47","158.58"
"2025-09-19T08:45:02","158.58"
"2025-09-19T08:45:17","158.58"
"2025-09-19T08:45:33","158.55"
"2025-09-19T08:45:48","158.56"
"2025-09-19T08:46:03","158.6"
"2025-09-19T08:46:18","158.58"
"2025-09-19T08:46:33","158.6"
"2025-09-19T08:46:48","158.6"
"2025-09-19T08:47:03","158.56"
"2025-09-19T08:47:19","158.6"
"2025-09-19T08:47:34","158.6"
"2025-09-19T08:47:49","158.6"
"2025-09-19T08:48:04","158.6"
"2025-09-19T08:48:19","158.56"
"2025-09-19T08:48:34","158.6"
"2025-09-19T08:48:49","158.6"
"2025-09-19T08:49:05","158.56"
"2025-09-19T08:49:20","158.6"
"2025-09-19T08:49:35","158.6"
"2025-09-19T08:49:50","158.6"
"2025-09-19T08:50:05","158.58"
"2025-09-19T08:50:20","158.58"
"2025-09-19T08:50:35","158.58"
"2025-09-19T08:50:51","158.6"
"2025-09-19T08:51:06","158.6"
"2025-09-19T08:51:21","158.6"
"2025-09-19T08:51:36","158.6"
"2025-09-19T08:51:51","158.61"
"2025-09-19T08:52:06","158.63"
"2025-09-19T08:52:21","158.6"
"2025-09-19T08:52:37","158.58"
"2025-09-19T08:52:52","158.6"
"2025-09-19T08:53:07","158.61"
"2025-09-19T08:53:22","158.61"
"2025-09-19T08:53:37","158.58"
"2025-09-19T08:53:52","158.6"
"2025-09-19T08:54:07","158.61"
"2025-09-19T08:54:23","158.6"
"2025-09-19T08:54:38","158.61"
"2025-09-19T08:54:53","158.6"
"2025-09-19T08:55:08","158.58"
"2025-09-19T08:55:23","158.6"
"2025-09-19T08:55:38","158.61"
"2025-09-19T08:55:53","158.61"
"2025-09-19T08:56:09","158.58"
"2025-09-19T08:56:24","158.6"
"2025-09-19T08:56:39","158.61"
"2025-09-19T08:56:54","158.61"
"2025-09-19T08:57:09","158.61"
"2025-09-19T08:57:24","158.58"
"2025-09-19T08:57:39","158.58"
"2025-09-19T08:57:55","158.6"
"2025-09-19T08:58:10","158.56"
"2025-09-19T08:58:25","158.58"
"2025-09-19T08:58:40","158.56"
"2025-09-19T08:58:55","158.58"
"2025-09-19T08:59:10","158.56"
"2025-09-19T08:59:25","158.56"
"2025-09-19T08:59:40","158.58"
"2025-09-19T08:59:55","158.6"
"2025-09-19T09:00:10","158.58"
"2025-09-19T09:00:26","158.58"
"2025-09-19T09:00:41","158.61"
"2025-09-19T09:00:56","158.58"
"2025-09-19T09:01:11","158.6"
"2025-09-19T09:01:26","158.6"
"2025-09-19T09:01:41","158.58"
"2025-09-19T09:01:56","158.58"
"2025-09-19T09:02:11","158.6"
"2025-09-19T09:02:26","158.58"
"2025-09-19T09:02:41","158.6"
"2025-09-19T09:02:56","158.6"
"2025-09-19T09:03:11","158.58"
"2025-09-19T09:03:27","158.58"
"2025-09-19T09:03:42","158.58"
"2025-09-19T09:03:57","158.6"
"2025-09-19T09:04:12","158.61"
"2025-09-19T09:04:27","158.6"
"2025-09-19T09:04:42","158.61"
"2025-09-19T09:04:57","158.6"
"2025-09-19T09:05:13","158.61"
"2025-09-19T09:05:28","158.63"
"2025-09-19T09:05:43","158.61"
"2025-09-19T09:05:58","158.61"
"2025-09-19T09:06:13","158.63"
"2025-09-19T09:06:28","158.61"
"2025-09-19T09:06:43","158.63"
"2025-09-19T09:06:59","158.63"
"2025-09-19T09:07:14","158.61"
"2025-09-19T09:07:29","158.6"
"2025-09-19T09:07:44","158.63"
"2025-09-19T09:07:59","158.63"
"2025-09-19T09:08:14","158.65"
"2025-09-19T09:08:29","158.63"
"2025-09-19T09:08:45","158.65"
"2025-09-19T09:09:00","158.63"
"2025-09-19T09:09:15","158.66"
"2025-09-19T09:09:30","158.66"
"2025-09-19T09:09:45","158.65"
"2025-09-19T09:10:00","158.66"
"2025-09-19T09:10:15","158.66"
"2025-09-19T09:10:31","158.68"
"2025-09-19T09:10:46","158.66"
"2025-09-19T09:11:01","158.66"
"2025-09-19T09:11:16","158.66"
"2025-09-19T09:11:31","158.68"
"2025-09-19T09:11:46","158.7"
"2025-09-19T09:12:01","158.66"
"2025-09-19T09:12:16","158.7"
"2025-09-19T09:12:32","158.7"
"2025-09-19T09:12:47","158.68"
"2025-09-19T09:13:02","158.68"
"2025-09-19T09:13:17","158.68"
"2025-09-19T09:13:32","158.68"
"2025-09-19T09:13:47","158.65"
"2025-09-19T09:14:02","158.66"
"2025-09-19T09:14:18","158.65"
"2025-09-19T09:14:33","158.66"
"2025-09-19T09:14:48","158.68"
"2025-09-19T09:15:03","158.66"
"2025-09-19T09:15:18","158.66"
"2025-09-19T09:15:33","158.65"
"2025-09-19T09:15:48","158.65"
"2025-09-19T09:16:04","158.61"
"2025-09-19T09:16:19","158.61"
"2025-09-19T09:16:34","158.65"
"2025-09-19T09:16:49","158.66"
"2025-09-19T09:17:04","158.65"
"2025-09-19T09:17:19","158.61"
"2025-09-19T09:17:34","158.61"
"2025-09-19T09:17:50","158.63"
"2025-09-19T09:18:05","158.61"
"2025-09-19T09:18:20","158.61"
"2025-09-19T09:18:35","158.6"
"2025-09-19T09:18:50","158.6"
"2025-09-19T09:19:05","158.61"
"2025-09-19T09:19:20","158.61"
"2025-09-19T09:19:36","158.63"
"2025-09-19T09:19:51","158.61"
"2025-09-19T09:20:06","158.65"
"2025-09-19T09:20:21","158.61"
"2025-09-19T09:20:36","158.65"
"2025-09-19T09:20:51","158.65"
"2025-09-19T09:21:06","158.61"
"2025-09-19T09:21:22","158.61"
"2025-09-19T09:21:37","158.61"
"2025-09-19T09:21:52","158.6"
"2025-09-19T09:22:07","158.63"
"2025-09-19T09:22:22","158.63"
"2025-09-19T09:22:37","158.61"
"2025-09-19T09:22:52","158.63"
"2025-09-19T09:23:08","158.63"
"2025-09-19T09:23:23","158.65"
"2025-09-19T09:23:38","158.65"
"2025-09-19T09:23:53","158.61"
"2025-09-19T09:24:08","158.6"
"2025-09-19T09:24:23","158.6"
"2025-09-19T09:24:38","158.61"
"2025-09-19T09:24:54","158.63"
"2025-09-19T09:25:09","158.61"
"2025-09-19T09:25:24","158.61"
"2025-09-19T09:25:39","158.6"
"2025-09-19T09:25:54","158.61"
"2025-09-19T09:26:09","158.61"
"2025-09-19T09:26:24","158.6"
"2025-09-19T09:26:40","158.61"
"2025-09-19T09:26:55","158.58"
"2025-09-19T09:27:10","158.58"
"2025-09-19T09:27:25","158.56"
"2025-09-19T09:27:40","158.58"
"2025-09-19T09:27:55","158.58"
"2025-09-19T09:28:10","158.56"
"2025-09-19T09:28:26","158.56"
"2025-09-19T09:28:41","158.55"
"2025-09-19T09:28:56","158.56"
"2025-09-19T09:29:11","158.58"
"2025-09-19T09:29:26","158.56"
"2025-09-19T09:29:41","158.56"
"2025-09-19T09:29:56","158.56"
"2025-09-19T09:30:12","158.56"
"2025-09-19T09:30:27","158.55"
"2025-09-19T09:30:42","158.56"
"2025-09-19T09:30:57","158.55"
"2025-09-19T09:31:12","158.56"
"2025-09-19T09:31:27","158.56"
"2025-09-19T09:31:42","158.58"
"2025-09-19T09:31:58","158.56"
"2025-09-19T09:32:13","158.58"
"2025-09-19T09:32:28","158.55"
"2025-09-19T09:32:43","158.55"
"2025-09-19T09:32:58","158.53"
"2025-09-19T09:33:13","158.53"
"2025-09-19T09:33:28","158.58"
"2025-09-19T09:33:44","158.56"
"2025-09-19T09:33:59","158.55"
"2025-09-19T09:34:14","158.53"
"2025-09-19T09:34:29","158.55"
"2025-09-19T09:34:44","158.56"
"2025-09-19T09:34:59","158.55"
"2025-09-19T09:35:14","158.55"
"2025-09-19T09:35:30","158.56"
"2025-09-19T09:35:45","158.56"
"2025-09-19T09:36:00","158.55"
"2025-09-19T09:36:15","158.55"
"2025-09-19T09:36:30","158.56"
"2025-09-19T09:36:45","158.56"
"2025-09-19T09:37:00","158.53"
"2025-09-19T09:37:15","158.55"
"2025-09-19T09:37:31","158.56"
"2025-09-19T09:37:46","158.56"
"2025-09-19T09:38:01","158.53"
"2025-09-19T09:38:16","158.56"
"2025-09-19T09:38:31","158.55"
"2025-09-19T09:38:46","158.51"
"2025-09-19T09:39:01","158.56"
"2025-09-19T09:39:16","158.53"
"2025-09-19T09:39:32","158.51"
"2025-09-19T09:39:47","158.5"
"2025-09-19T09:40:02","158.5"
"2025-09-19T09:40:17","158.5"
"2025-09-19T09:40:32","158.51"
"2025-09-19T09:40:47","158.5"
"2025-09-19T09:41:02","158.46"
"2025-09-19T09:41:18","158.5"
"2025-09-19T09:41:33","158.51"
"2025-09-19T09:41:48","158.5"
"2025-09-19T09:42:03","158.5"
"2025-09-19T09:42:18","158.48"
"2025-09-19T09:42:33","158.48"
"2025-09-19T09:42:48","158.5"
"2025-09-19T09:43:04","158.48"
"2025-09-19T09:43:19","158.5"
"2025-09-19T09:43:34","158.48"
"2025-09-19T09:43:49","158.51"
"2025-09-19T09:44:04","158.51"
"2025-09-19T09:44:19","158.5"
"2025-09-19T09:44:34","158.53"
"2025-09-19T09:44:50","158.46"
"2025-09-19T09:45:05","158.5"
"2025-09-19T09:45:20","158.51"
"2025-09-19T09:45:35","158.51"
"2025-09-19T09:45:50","158.5"
"2025-09-19T09:46:05","158.51"
"2025-09-19T09:46:20","158.51"
"2025-09-19T09:46:35","158.53"
"2025-09-19T09:46:50","158.51"
"2025-09-19T09:47:05","158.5"
"2025-09-19T09:47:20","158.53"
"2025-09-19T09:47:35","158.51"
"2025-09-19T09:47:51","158.53"
"2025-09-19T09:48:06","158.55"
"2025-09-19T09:48:21","158.51"
"2025-09-19T09:48:36","158.5"
"2025-09-19T09:48:51","158.5"
"2025-09-19T09:49:06","158.5"
"2025-09-19T09:49:21","158.5"
"2025-09-19T09:49:36","158.51"
"2025-09-19T09:49:52","158.46"
"2025-09-19T09:50:07","158.5"
"2025-09-19T09:50:22","158.48"
"2025-09-19T09:50:37","158.5"
"2025-09-19T09:50:52","158.5"
"2025-09-19T09:51:07","158.46"
"2025-09-19T09:51:22","158.44"
"2025-09-19T09:51:38","158.46"
"2025-09-19T09:51:53","158.48"
"2025-09-19T09:52:08","158.46"
"2025-09-19T09:52:23","158.43"
"2025-09-19T09:52:38","158.46"
"2025-09-19T09:52:53","158.44"
"2025-09-19T09:53:08","158.43"
"2025-09-19T09:53:24","158.44"
"2025-09-19T09:53:39","158.44"
"2025-09-19T09:53:54","158.44"
"2025-09-19T09:54:09","158.41"
"2025-09-19T09:54:24","158.43"
"2025-09-19T09:54:39","158.43"
"2025-09-19T09:54:54","158.43"
"2025-09-19T09:55:10","158.43"
"2025-09-19T09:55:25","158.41"
"2025-09-19T09:55:40","158.44"
"2025-09-19T09:55:55","158.43"
"2025-09-19T09:56:10","158.43"
"2025-09-19T09:56:25","158.44"
"2025-09-19T09:56:40","158.44"
"2025-09-19T09:56:56","158.44"
"2025-09-19T09:57:11","158.44"
"2025-09-19T09:57:26","158.41"
"2025-09-19T09:57:41","158.44"
"2025-09-19T09:57:56","158.43"
"2025-09-19T09:58:11","158.44"
"2025-09-19T09:58:26","158.44"
"2025-09-19T09:58:42","158.44"
"2025-09-19T09:58:57","158.44"
"2025-09-19T09:59:12","158.43"
"2025-09-19T09:59:27","158.43"
"2025-09-19T09:59:42","158.46"
"2025-09-19T09:59:57","158.44"
"2025-09-19T10:00:12","158.44"
"2025-09-19T10:00:28","158.44"
"2025-09-19T10:00:43","158.44"
"2025-09-19T10:00:58","158.43"
"2025-09-19T10:01:13","158.44"
"2025-09-19T10:01:28","158.44"
"2025-09-19T10:01:43","158.43"
"2025-09-19T10:01:58","158.44"
"2025-09-19T10:02:14","158.43"
"2025-09-19T10:02:29","158.43"
"2025-09-19T10:02:44","158.41"
"2025-09-19T10:02:59","158.43"
"2025-09-19T10:03:14","158.43"
"2025-09-19T10:03:29","158.44"
"2025-09-19T10:03:44","158.43"
"2025-09-19T10:03:59","158.44"
"2025-09-19T10:04:14","158.48"
"2025-09-19T10:04:29","158.44"
"2025-09-19T10:04:45","158.44"
"2025-09-19T10:05:00","158.44"
"2025-09-19T10:05:15","158.44"
"2025-09-19T10:05:30","158.44"
"2025-09-19T10:05:45","158.46"
"2025-09-19T10:06:00","158.46"
"2025-09-19T10:06:15","158.46"
"2025-09-19T10:06:31","158.46"
"2025-09-19T10:06:46","158.44"
"2025-09-19T10:07:01","158.44"
"2025-09-19T10:07:16","158.43"
"2025-09-19T10:07:31","158.43"
"2025-09-19T10:07:46","158.48"
"2025-09-19T10:08:01","158.44"
"2025-09-19T10:08:17","158.46"
"2025-09-19T10:08:32","158.46"
"2025-09-19T10:08:47","158.43"
"2025-09-19T10:09:02","158.46"
"2025-09-19T10:09:17","158.44"
"2025-09-19T10:09:32","158.46"
"2025-09-19T10:09:47","158.46"
"2025-09-19T10:10:03","158.44"
"2025-09-19T10:10:18","158.43"
"2025-09-19T10:10:33","158.43"
"2025-09-19T10:10:48","158.43"
"2025-09-19T10:11:03","158.46"
"2025-09-19T10:11:18","158.46"
"2025-09-19T10:11:33","158.43"
"2025-09-19T10:11:49","158.43"
"2025-09-19T10:12:04","158.44"
"2025-09-19T10:12:19","158.43"
"2025-09-19T10:12:34","158.46"
"2025-09-19T10:12:49","158.44"
"2025-09-19T10:13:04","158.41"
"2025-09-19T10:13:19","158.44"
"2025-09-19T10:13:35","158.46"
"2025-09-19T10:13:50","158.46"
"2025-09-19T10:14:05","158.44"
"2025-09-19T10:14:20","158.44"
"2025-09-19T10:14:35","158.46"
"2025-09-19T10:14:50","158.46"
"2025-09-19T10:15:05","158.5"
"2025-09-19T10:15:21","158.48"
"2025-09-19T10:15:36","158.5"
"2025-09-19T10:15:51","158.46"
"2025-09-19T10:16:06","158.44"
"2025-09-19T10:16:21","158.44"
"2025-09-19T10:16:36","158.46"
"2025-09-19T10:16:51","158.5"
"2025-09-19T10:17:07","158.48"
"2025-09-19T10:17:22","158.5"
"2025-09-19T10:17:37","158.46"
"2025-09-19T10:17:52","158.5"
"2025-09-19T10:18:07","158.48"
"2025-09-19T10:18:22","158.5"
"2025-09-19T10:18:37","158.48"
"2025-09-19T10:18:53","158.48"
"2025-09-19T10:19:08","158.46"
"2025-09-19T10:19:23","158.48"
"2025-09-19T10:19:38","158.46"
"2025-09-19T10:19:53","158.44"
"2025-09-19T10:20:08","158.46"
"2025-09-19T10:20:23","158.46"
"2025-09-19T10:20:39","158.46"
"2025-09-19T10:20:54","158.46"
"2025-09-19T10:21:09","158.46"
"2025-09-19T10:21:24","158.46"
"2025-09-19T10:21:39","158.46"
"2025-09-19T10:21:54","158.44"
"2025-09-19T10:22:09","158.43"
"2025-09-19T10:22:25","158.46"
"2025-09-19T10:22:40","158.43"
"2025-09-19T10:22:55","158.43"
"2025-09-19T10:23:10","158.44"
"2025-09-19T10:23:25","158.43"
"2025-09-19T10:23:40","158.46"
"2025-09-19T10:23:55","158.44"
"2025-09-19T10:24:11","158.46"
"2025-09-19T10:24:26","158.48"
"2025-09-19T10:24:41","158.44"
"2025-09-19T10:24:56","158.46"
"2025-09-19T10:25:11","158.46"
"2025-09-19T10:25:26","158.48"
"2025-09-19T10:25:41","158.46"
"2025-09-19T10:25:57","158.46"
"2025-09-19T10:26:12","158.46"
"2025-09-19T10:26:27","158.46"
"2025-09-19T10:26:42","158.44"
"2025-09-19T10:26:57","158.44"
"2025-09-19T10:27:12","158.46"
"2025-09-19T10:27:27","158.46"
"2025-09-19T10:27:43","158.46"
"2025-09-19T10:27:58","158.44"
"2025-09-19T10:28:13","158.46"
"2025-09-19T10:28:28","158.46"
"2025-09-19T10:28:43","158.44"
"2025-09-19T10:28:58","158.44"
"2025-09-19T10:29:13","158.44"
"2025-09-19T10:29:28","158.46"
"2025-09-19T10:29:43","158.44"
"2025-09-19T10:29:58","158.46"
"2025-09-19T10:30:13","158.44"
"2025-09-19T10:30:28","158.44"
"2025-09-19T10:30:43","158.43"
"2025-09-19T10:30:58","158.44"
"2025-09-19T10:31:13","158.43"
"2025-09-19T10:31:29","158.43"
"2025-09-19T10:31:44","158.46"
"2025-09-19T10:31:59","158.44"
"2025-09-19T10:32:14","158.46"
"2025-09-19T10:32:29","158.44"
"2025-09-19T10:32:44","158.44"
"2025-09-19T10:32:59","158.39"
"2025-09-19T10:33:15","158.43"
"2025-09-19T10:33:30","158.44"
"2025-09-19T10:33:45","158.44"
"2025-09-19T10:34:00","158.46"
"2025-09-19T10:34:15","158.43"
"2025-09-19T10:34:30","158.41"
"2025-09-19T10:34:45","158.44"
"2025-09-19T10:35:01","158.46"
"2025-09-19T10:35:16","158.46"
"2025-09-19T10:35:31","158.48"
"2025-09-19T10:35:46","158.43"
"2025-09-19T10:36:01","158.44"
"2025-09-19T10:36:16","158.44"
"2025-09-19T10:36:31","158.44"
"2025-09-19T10:36:47","158.43"
"2025-09-19T10:37:02","158.43"
"2025-09-19T10:37:17","158.41"
"2025-09-19T10:37:32","158.43"
"2025-09-19T10:37:47","158.41"
"2025-09-19T10:38:02","158.41"
"2025-09-19T10:38:17","158.41"
"2025-09-19T10:38:33","158.39"
"2025-09-19T10:38:48","158.41"
"2025-09-19T10:39:03","158.39"
"2025-09-19T10:39:18","158.38"
"2025-09-19T10:39:33","158.39"
"2025-09-19T10:39:48","158.38"
"2025-09-19T10:40:03","158.38"
"2025-09-19T10:40:19","158.39"
"2025-09-19T10:40:34","158.41"
"2025-09-19T10:40:49","158.39"
"2025-09-19T10:41:04","158.39"
"2025-09-19T10:41:19","158.41"
"2025-09-19T10:41:34","158.39"
"2025-09-19T10:41:49","158.38"
"2025-09-19T10:42:04","158.39"
"2025-09-19T10:42:19","158.38"
"2025-09-19T10:42:34","158.36"
"2025-09-19T10:42:49","158.36"
"2025-09-19T10:43:04","158.38"
"2025-09-19T10:43:20","158.39"
"2025-09-19T10:43:35","158.38"
"2025-09-19T10:43:50","158.38"
"2025-09-19T10:44:05","158.39"
"2025-09-19T10:44:20","158.39"
"2025-09-19T10:44:35","158.39"
"2025-09-19T10:44:50","158.38"
"2025-09-19T10:45:05","158.38"
"2025-09-19T10:45:20","158.36"
"2025-09-19T10:45:35","158.38"
"2025-09-19T10:45:50","158.38"
"2025-09-19T10:46:05","158.38"
"2025-09-19T10:46:20","158.36"
"2025-09-19T10:46:36","158.34"
"2025-09-19T10:46:51","158.36"
"2025-09-19T10:47:06","158.36"
"2025-09-19T10:47:21","158.36"
"2025-09-19T10:47:36","157.7"
"2025-09-19T10:47:51","157.41"
"2025-09-19T10:48:06","157.15"
"2025-09-19T10:48:21","156.86"
"2025-09-19T10:48:37","156.22"
"2025-09-19T10:48:52","154.54"
"2025-09-19T10:49:07","153.47"
"2025-09-19T10:49:30","154.23"
"2025-09-19T10:49:36","152.21"
"2025-09-19T10:49:37","149.66"
"2025-09-19T10:49:38","146.84"
"2025-09-19T10:49:38","142.79"
"2025-09-19T10:49:39","138.97"
"2025-09-19T10:49:39","135.96"
"2025-09-19T10:49:40","133.64"
"2025-09-19T10:49:41","130.34"
"2025-09-19T10:49:42","134.08"
"2025-09-19T10:49:43","137.29"
"2025-09-19T10:49:43","140.33"
"2025-09-19T10:49:44","142.96"
"2025-09-19T10:49:44","145.14"
"2025-09-19T10:49:45","148.42"
"2025-09-19T10:49:46","150.53"
"2025-09-19T10:49:48","152.73"
"2025-09-19T10:50:04","153.79"
"2025-09-19T10:50:16","151.73"
"2025-09-19T10:50:31","151.61"
"2025-09-19T10:50:46","151.77"
"2025-09-19T10:51:01","151.41"
"2025-09-19T10:51:17","151.04"
"2025-09-19T10:51:32","150.66"
"2025-09-19T10:51:47","150.27"
"2025-09-19T10:52:02","149.86"
"2025-09-19T10:52:17","149.51"
"2025-09-19T10:52:32","149.17"
"2025-09-19T10:52:47","148.78"
"2025-09-19T10:53:02","148.42"
"2025-09-19T10:53:17","148.08"
"2025-09-19T10:53:32","147.72"
"2025-09-19T10:53:47","147.37"
"2025-09-19T10:54:03","147.03"
"2025-09-19T10:54:18","146.69"
"2025-09-19T10:54:33","146.38"
"2025-09-19T10:54:48","146.02"
"2025-09-19T10:55:03","145.7"
"2025-09-19T10:55:18","145.38"
"2025-09-19T10:55:33","145.04"
"2025-09-19T10:55:48","144.71"
"2025-09-19T10:56:03","144.39"
"2025-09-19T10:56:18","144.09"
"2025-09-19T10:56:33","143.73"
"2025-09-19T10:56:48","143.39"
"2025-09-19T10:57:03","143.08"
"2025-09-19T10:57:18","142.78"
"2025-09-19T10:57:33","142.44"
"2025-09-19T10:57:48","142.11"
"2025-09-19T10:58:03","141.79"
"2025-09-19T10:58:18","141.49"
"2025-09-19T10:58:33","141.16"
"2025-09-19T10:58:48","140.84"
"2025-09-19T10:59:03","140.52"
"2025-09-19T10:59:19","140.21"
"2025-09-19T10:59:34","139.89"
"2025-09-19T10:59:49","139.6"
"2025-09-19T11:00:04","139.28"
"2025-09-19T11:00:19","138.97"
"2025-09-19T11:00:34","138.67"
"2025-09-19T11:00:49","138.34"
"2025-09-19T11:01:04","138.04"
"2025-09-19T11:01:19","137.76"
"2025-09-19T11:01:35","137.44"
"2025-09-19T11:01:50","137.14"
"2025-09-19T11:02:05","136.85"
"2025-09-19T11:02:20","136.52"
"2025-09-19T11:02:35","136.25"
"2025-09-19T11:02:50","135.95"
"2025-09-19T11:03:05","135.66"
"2025-09-19T11:03:20","135.37"
"2025-09-19T11:03:35","135.06"
"2025-09-19T11:03:50","134.77"
"2025-09-19T11:04:05","134.5"
"2025-09-19T11:04:20","134.2"
"2025-09-19T11:04:35","133.92"
"2025-09-19T11:04:50","133.64"
"2025-09-19T11:05:05","133.38"
"2025-09-19T11:05:20","133.08"
"2025-09-19T11:05:35","132.79"
"2025-09-19T11:05:50","132.51"
"2025-09-19T11:06:06","132.24"
"2025-09-19T11:06:21","131.99"
